subject,protocol,split,fit_scope,geometry,check,statistic,value,threshold,comparator,required,passed,status
8,T2,A,calibration_runs_0_1_2,LE,positive_definiteness,fit_transformed_minimum_eigenvalue,0.1996798018077059,0.0,>,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,conditioning,fit_transformed_maximum_condition_number,41.27219618855548,1000000000000.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.2859230870449354e-15,5e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,4.3541836198909836e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.23491565284896604,0.0,>,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,conditioning,evaluation_transformed_maximum_condition_number,8.571646915680173,1000000000000.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.199129217655273e-15,5e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,3.936666060302181e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,fit_transformed_minimum_eigenvalue,0.13705773660399237,0.0,>,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,conditioning,fit_transformed_maximum_condition_number,51.15655159026854,1000000000000.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.167448352411381e-15,5e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,4.5506942293621695e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.21679092519204896,0.0,>,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,conditioning,evaluation_transformed_maximum_condition_number,17.94871832923954,1000000000000.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.1685325018999842e-15,5e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,3.595072060132668e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,fit_transformed_minimum_eigenvalue,0.10116107073426417,0.0,>,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,conditioning,fit_transformed_maximum_condition_number,56.36919534687236,1000000000000.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.33669155376657e-15,5e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,3.0754706012754265e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.16840542912982398,0.0,>,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,conditioning,evaluation_transformed_maximum_condition_number,16.731687943721067,1000000000000.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.6566912789465965e-15,5e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,2.9029315706602203e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,positive_definiteness,fitted_mean_minimum_eigenvalue,2.686920441580871e-13,0.0,>,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,conditioning,fitted_mean_maximum_condition_number,4940.268743741881,1000000000000.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,1.3358750803665324e-15,5e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,2.4344457935371563e-14,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,inverse_root_whitening,fitted_mean_relative_identity_error,6.708812947932777e-14,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,positive_definiteness,fitted_mean_minimum_eigenvalue,2.715737392609313e-13,0.0,>,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,conditioning,fitted_mean_maximum_condition_number,4405.769565235976,1000000000000.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,1.2009274428487833e-15,5e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,2.2801149929987376e-14,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,inverse_root_whitening,fitted_mean_relative_identity_error,7.157094457864315e-14,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,positive_definiteness,fitted_mean_minimum_eigenvalue,2.862290007030225e-13,0.0,>,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,conditioning,fitted_mean_maximum_condition_number,4931.593219712523,1000000000000.0,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,6.413609373744641e-16,5e-12,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,2.3917598676976994e-14,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,inverse_root_whitening,fitted_mean_relative_identity_error,1.0224279042017301e-13,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,custom_official_mean,relative_frobenius_error,5.315204501379848e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,v1_equivalence,centered_coordinate_maximum_absolute_error,5.10702591327572e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,v1_equivalence,centered_coordinate_relative_l2_error,4.87129225744565e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,v1_equivalence,reconstructed_matrix_maximum_relative_frobenius_error,3.3661035840434803e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,fitted_mean_identity,normalized_log_mean_frobenius_norm,5.646233992818239e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,isometry,fit_maximum_absolute_pair_distance_error,7.993605777301127e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,isometry,fit_maximum_relative_pair_distance_error,2.8764991320166206e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,karcher_residual,normalized_post_fit_residual,4.697733313434759e-11,1e-07,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,solver_warning,captured_warning_count,0.0,0.0,<=,False,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,fitted_mean_identity,normalized_airm_distance_to_identity,8.955895893028149e-14,1e-07,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,isometry,fit_maximum_absolute_pair_distance_error,7.993605777301127e-14,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,isometry,fit_maximum_relative_pair_distance_error,2.8718142465634966e-14,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,tlcenter_crosscheck,maximum_normalized_airm_distance,3.0983912154662105e-10,1e-07,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,EA,fitted_mean_identity,arithmetic_mean_relative_identity_error,1.650670337332851e-13,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,isometry,evaluation_maximum_absolute_pair_distance_error,4.440892098500626e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,LE,isometry,evaluation_maximum_relative_pair_distance_error,1.6121903609114047e-15,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,isometry,evaluation_maximum_absolute_pair_distance_error,6.52811138479592e-14,1e-10,<=,True,True,PASS
8,T2,A,calibration_runs_0_1_2,AIRM,isometry,evaluation_maximum_relative_pair_distance_error,2.1681106450050998e-14,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,positive_definiteness,fit_transformed_minimum_eigenvalue,1.6678388045542438e-13,0.0,>,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,conditioning,fit_transformed_maximum_condition_number,7020.809013723134,1000000000000.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.477295929154134e-15,5e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,4.3454138016119344e-14,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,positive_definiteness,evaluation_transformed_minimum_eigenvalue,1.3685555881282013e-13,0.0,>,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,conditioning,evaluation_transformed_maximum_condition_number,7377.441082060734,1000000000000.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.7391926761050306e-15,5e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,RAW,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,4.837949257324468e-14,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,positive_definiteness,fit_transformed_minimum_eigenvalue,0.20345056536384865,0.0,>,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,conditioning,fit_transformed_maximum_condition_number,8.038365383284088,1000000000000.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.5295970140158488e-15,5e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,2.4892643226695406e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.17611914999342665,0.0,>,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,conditioning,evaluation_transformed_maximum_condition_number,45.83804675253852,1000000000000.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.2513840280466368e-15,5e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,5.296220805968686e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,fit_transformed_minimum_eigenvalue,0.1868820793815184,0.0,>,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,conditioning,fit_transformed_maximum_condition_number,15.635854193590378,1000000000000.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.4418064005119814e-15,5e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,3.11396000575603e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.12112458096738836,0.0,>,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,conditioning,evaluation_transformed_maximum_condition_number,56.53462780160506,1000000000000.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.330512170306872e-15,5e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,4.882223965664089e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,fit_transformed_minimum_eigenvalue,0.14894042948342479,0.0,>,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,conditioning,fit_transformed_maximum_condition_number,14.481161521783646,1000000000000.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.1785879465595214e-15,5e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,2.8134393556866544e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,finite,evaluation_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,symmetry,evaluation_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,evaluation_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,evaluation_transformed_minimum_eigenvalue,0.09162353090280607,0.0,>,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,conditioning,evaluation_transformed_maximum_condition_number,68.9652680766018,1000000000000.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,evd_reconstruction,evaluation_transformed_maximum_relative_frobenius_error,2.3729976252768047e-15,5e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,log_exp_roundtrip,evaluation_transformed_maximum_relative_frobenius_error,2.983127979940338e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,positive_definiteness,fitted_mean_minimum_eigenvalue,2.7199107429621606e-13,0.0,>,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,conditioning,fitted_mean_maximum_condition_number,4516.646018169596,1000000000000.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,5.516135553616922e-16,5e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,5.708708972122519e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,inverse_root_whitening,fitted_mean_relative_identity_error,7.804516085479195e-14,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,positive_definiteness,fitted_mean_minimum_eigenvalue,2.7476435722311445e-13,0.0,>,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,conditioning,fitted_mean_maximum_condition_number,4039.955313586198,1000000000000.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,8.770252494253442e-16,5e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,4.737501903968109e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,inverse_root_whitening,fitted_mean_relative_identity_error,1.1968734284729367e-13,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,finite,fitted_mean_nonfinite_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,symmetry,fitted_mean_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,fitted_mean_non_spd_count,0.0,0.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,positive_definiteness,fitted_mean_minimum_eigenvalue,2.8511853472185107e-13,0.0,>,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,conditioning,fitted_mean_maximum_condition_number,4514.291290305207,1000000000000.0,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,evd_reconstruction,fitted_mean_maximum_relative_frobenius_error,7.178337431573318e-16,5e-12,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,log_exp_roundtrip,fitted_mean_maximum_relative_frobenius_error,1.2330685983302935e-14,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,inverse_root_whitening,fitted_mean_relative_identity_error,6.304874475630398e-14,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,custom_official_mean,relative_frobenius_error,1.0915868083730249e-14,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,v1_equivalence,centered_coordinate_maximum_absolute_error,2.761679773755077e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,v1_equivalence,centered_coordinate_relative_l2_error,4.726824522588098e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,v1_equivalence,reconstructed_matrix_maximum_relative_frobenius_error,3.296978818089605e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,fitted_mean_identity,normalized_log_mean_frobenius_norm,8.378293902620732e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,isometry,fit_maximum_absolute_pair_distance_error,4.440892098500626e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,isometry,fit_maximum_relative_pair_distance_error,1.7572805102076899e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,karcher_residual,normalized_post_fit_residual,4.689712493963797e-11,1e-07,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,solver_warning,captured_warning_count,0.0,0.0,<=,False,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,fitted_mean_identity,normalized_airm_distance_to_identity,1.2408367337189253e-13,1e-07,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,isometry,fit_maximum_absolute_pair_distance_error,7.061018436615996e-14,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,isometry,fit_maximum_relative_pair_distance_error,2.3450992690871486e-14,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,tlcenter_crosscheck,maximum_normalized_airm_distance,3.018824865940007e-10,1e-07,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,EA,fitted_mean_identity,arithmetic_mean_relative_identity_error,1.397841094792356e-13,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,isometry,evaluation_maximum_absolute_pair_distance_error,4.440892098500626e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,LE,isometry,evaluation_maximum_relative_pair_distance_error,1.5432223101903315e-15,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,isometry,evaluation_maximum_absolute_pair_distance_error,7.904787935331115e-14,1e-10,<=,True,True,PASS
8,T2,B,calibration_runs_3_4_5,AIRM,isometry,evaluation_maximum_relative_pair_distance_error,2.77608710501138e-14,1e-10,<=,True,True,PASS
9,T1,ALL,all_subject_0train_whole_trials,RAW,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
9,T1,ALL,all_subject_0train_whole_trials,RAW,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
9,T1,ALL,all_subject_0train_whole_trials,RAW,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
9,T1,ALL,all_subject_0train_whole_trials,RAW,positive_definiteness,fit_transformed_minimum_eigenvalue,1.2138522749891714e-13,0.0,>,True,True,PASS
9,T1,ALL,all_subject_0train_whole_trials,RAW,conditioning,fit_transformed_maximum_condition_number,6708.008482299703,1000000000000.0,<=,True,True,PASS
9,T1,ALL,all_subject_0train_whole_trials,RAW,evd_reconstruction,fit_transformed_maximum_relative_frobenius_error,2.9943003712742416e-15,5e-12,<=,True,True,PASS
9,T1,ALL,all_subject_0train_whole_trials,RAW,log_exp_roundtrip,fit_transformed_maximum_relative_frobenius_error,5.76417224855252e-14,1e-10,<=,True,True,PASS
9,T1,ALL,all_subject_0train_whole_trials,LE,finite,fit_transformed_nonfinite_count,0.0,0.0,<=,True,True,PASS
9,T1,ALL,all_subject_0train_whole_trials,LE,symmetry,fit_transformed_maximum_relative_symmetry_error,0.0,1e-12,<=,True,True,PASS
9,T1,ALL,all_subject_0train_whole_trials,LE,positive_definiteness,fit_transformed_non_spd_count,0.0,0.0,<=,True,True,PASS
9,T1,ALL,all_subject_0train_whole_trials,LE,positive_definiteness,fit_transformed_minimum_eigenvalue,0.09961644758161822,0.0,>,True,True,PASS
